material_id,formula,spacegroup,cif_path,cif_basename,pred_tm,pred_er,pred_qf,pred_tcf,pred_tm_dev,pred_er_dev,pred_qf_dev,pred_tcf_dev,lit_er,lit_qf,lit_tcf,pred_tm_note
MP_mp-3311457,Ba3Pr(BO3)3,R-3,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba3Pr(BO3)3_R-3_mp-3311457.cif,Ba3Pr(BO3)3_R-3_mp-3311457.cif,,9.980252209,,,,2.247379589,,,,,,
MP_mp-1214567,Ba3Sr2As3ClO12,P6_3/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba3Sr2As3ClO12_P6_3_m_mp-1214567.cif,Ba3Sr2As3ClO12_P6_3_m_mp-1214567.cif,1155.1243399870184,10.99537417,,,139.09518305904035,3.43559097,,,,,,Stage1 only (missing structural features)
MP_mp-1228191,Ba3SrSi8(NO)8,P1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba3SrSi8(NO)8_P1_mp-1228191.cif,Ba3SrSi8(NO)8_P1_mp-1228191.cif,1270.735174993208,11.29079286,,,150.59548732652237,3.673812757,,,,,,Stage2
MP_mp-3213831,Ba3Te2(IO3)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba3Te2(IO3)2_C2_c_mp-3213831.cif,Ba3Te2(IO3)2_C2_c_mp-3213831.cif,1065.158199691744,20.01674108,,,153.3983330463299,2.434449863,,,,,,Stage1 only (missing structural features)
MP_mp-1228018,Ba3V2Ni6(AsO6)4,P1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba3V2Ni6(AsO6)4_P1_mp-1228018.cif,Ba3V2Ni6(AsO6)4_P1_mp-1228018.cif,,10.66217059,,,,3.983161619,,,,,,
MP_mp-559066,Ba3Y(BO2)9,P6_3/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba3Y(BO2)9_P6_3_m_mp-559066.cif,Ba3Y(BO2)9_P6_3_m_mp-559066.cif,,13.94079569,,,,2.61559545,,,,,,
MP_mp-1228581,Ba4Na2W2O11,Amm2,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba4Na2W2O11_Amm2_mp-1228581.cif,Ba4Na2W2O11_Amm2_mp-1228581.cif,1535.601153349088,17.50679731,,,148.39292028262562,4.064315964,,,,,,Stage2
MP_mp-3311989,Ba4ScSbO8,Cmmm,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba4ScSbO8_Cmmm_mp-3311989.cif,Ba4ScSbO8_Cmmm_mp-3311989.cif,,13.45850583,,,,5.103144697,,,,,,
MP_mp-1228270,Ba4TiSi12(SnO12)3,P312,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba4TiSi12(SnO12)3_P312_mp-1228270.cif,Ba4TiSi12(SnO12)3_P312_mp-1228270.cif,,12.6455612,,,,4.927432869,,,,,,
MP_mp-557176,Ba5B4(O5F)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba5B4(O5F)2_C2_c_mp-557176.cif,Ba5B4(O5F)2_C2_c_mp-557176.cif,,9.684643021,,,,3.981630591,,,,,,
MP_mp-1214541,Ba6Dy2Al4O15,P2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba6Dy2Al4O15_P2_c_mp-1214541.cif,Ba6Dy2Al4O15_P2_c_mp-1214541.cif,,22.30099587,,,,4.490535112,,,,,,
MP_mp-1214608,Ba6Gd2Ga4O15,P2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba6Gd2Ga4O15_P2_c_mp-1214608.cif,Ba6Gd2Ga4O15_P2_c_mp-1214608.cif,,24.71702485,,,,4.405726508,,,,,,
MP_mp-1214530,Ba6Lu2Al4O15,P2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba6Lu2Al4O15_P2_c_mp-1214530.cif,Ba6Lu2Al4O15_P2_c_mp-1214530.cif,,22.28771619,,,,4.522707213,,,,,,
MP_mp-3274176,Ba6MgTa2O12,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba6MgTa2O12_C2_m_mp-3274176.cif,Ba6MgTa2O12_C2_m_mp-3274176.cif,,27.83152593,,,,6.759155277,,,,,,
MP_mp-1214591,Ba6Pr2Ga4O15,P2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba6Pr2Ga4O15_P2_c_mp-1214591.cif,Ba6Pr2Ga4O15_P2_c_mp-1214591.cif,,25.16498072,,,,4.271681305,,,,,,
MP_mp-1214551,Ba6Tb2Ga4O15,P2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ba6Tb2Ga4O15_P2_c_mp-1214551.cif,Ba6Tb2Ga4O15_P2_c_mp-1214551.cif,,24.49921094,,,,4.480163072,,,,,,
MP_mp-1195235,BaAlB4H3O10,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaAlB4H3O10_C2_c_mp-1195235.cif,BaAlB4H3O10_C2_c_mp-1195235.cif,1181.3835833369685,9.483075812,,,132.96465831573707,2.243740846,,,,,,Stage1 only (missing structural features)
MP_mp-1227987,BaAlGaO4,C2,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaAlGaO4_C2_mp-1227987.cif,BaAlGaO4_C2_mp-1227987.cif,,11.51774653,,,,2.783190375,,,,,,
MP_mp-559186,BaBiBO4,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaBiBO4_Pnma_mp-559186.cif,BaBiBO4_Pnma_mp-559186.cif,,13.72942881,,,,2.382609352,,,,,,
MP_mp-552806,BaBiClO2,Cmcm,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaBiClO2_Cmcm_mp-552806.cif,BaBiClO2_Cmcm_mp-552806.cif,,18.4211724,,,,3.445788167,,,,,,
MP_mp-27456,BaBr2,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaBr2_Pnma_mp-27456.cif,BaBr2_Pnma_mp-27456.cif,1748.7183050225574,21.06834554,,,206.2278884647811,2.005460464,,,,,,Stage2
MP_mp-6404,BaCa2(PN2)6,Pa-3,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaCa2(PN2)6_Pa-3_mp-6404.cif,BaCa2(PN2)6_Pa-3_mp-6404.cif,1370.5526329885472,17.467653921205688,,,160.50825962922798,3.680389139025137,,,,,,Stage1 only (missing structural features)
MP_mp-1103554,BaCa2Mg(SiO4)2,P-3,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaCa2Mg(SiO4)2_P-3_mp-1103554.cif,BaCa2Mg(SiO4)2_P-3_mp-1103554.cif,1959.662946663197,9.784596954,,,130.00428943541837,1.039004419,,,,,,Stage2
MP_mp-1520388,BaCaYSbO6,F-43m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaCaYSbO6_F-43m_mp-1520388.cif,BaCaYSbO6_F-43m_mp-1520388.cif,,15.03109038,,,,4.177178803,,,,,,
MP_mp-1228692,BaCaZr8(PO4)12,P-1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaCaZr8(PO4)12_P-1_mp-1228692.cif,BaCaZr8(PO4)12_P-1_mp-1228692.cif,2126.263718316208,21.37686291,,,147.23779436902265,3.770140823,,,,,,Stage1 only (missing structural features)
MP_mp-3208300,BaCd2(H6Ir)2,P-3m1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaCd2(H6Ir)2_P-3m1_mp-3208300.cif,BaCd2(H6Ir)2_P-3m1_mp-3208300.cif,,19.13001083,,,,2.176704892,,,,,,
MP_mp-568662,BaCl2,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaCl2_Fm-3m_mp-568662.cif,BaCl2_Fm-3m_mp-568662.cif,2009.2696483249167,21.05336166,,,227.37672793485493,2.007004981,,,,,,Stage2
MP_mp-1195063,BaDy2Si3O10,P2_1/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaDy2Si3O10_P2_1_m_mp-1195063.cif,BaDy2Si3O10_P2_1_m_mp-1195063.cif,,8.307357668,,,,1.157908226,,,,,,
MP_mp-6759,BaGa2(SiO4)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaGa2(SiO4)2_C2_c_mp-6759.cif,BaGa2(SiO4)2_C2_c_mp-6759.cif,,8.406931264,,,,1.543763563,,,,,-25.0,
MP_mp-560870,BaGa2B2O7,Cmcm,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaGa2B2O7_Cmcm_mp-560870.cif,BaGa2B2O7_Cmcm_mp-560870.cif,,9.316092536,,,,2.100651842,,,,,,
MP_mp-698325,BaH4(CO2)3,I-4,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaH4(CO2)3_I-4_mp-698325.cif,BaH4(CO2)3_I-4_mp-698325.cif,762.6163543308102,15.64444945,,,111.46914747440644,2.38982906,,,,,,Stage1 only (missing structural features)
MP_mp-23904,BaH4O3,Pmc2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaH4O3_Pmc2_1_mp-23904.cif,BaH4O3_Pmc2_1_mp-23904.cif,859.2190259454931,17.29024759,,,134.070936647236,2.408920235,,,,,,Stage1 only (missing structural features)
MP_mp-3214433,BaH4S3,P2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaH4S3_Pmc2_1_mp-3214433.cif,BaH4S3_Pmc2_1_mp-3214433.cif,890.7935285941206,20.66099284,,,162.26555619582254,2.02662466,,,,,,Stage1 only (missing structural features)
MP_mp-17363,BaHo2O4,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaHo2O4_Pnma_mp-17363.cif,BaHo2O4_Pnma_mp-17363.cif,,18.26467518,,,,2.795024267,,,,,,
MP_mp-18414,BaLa2BeO5,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaLa2BeO5_P2_1_c_mp-18414.cif,BaLa2BeO5_P2_1_c_mp-18414.cif,,22.19590883,,,,2.672058291,,,,,,
MP_mp-752656,BaLa2O4,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaLa2O4_Pnma_mp-752656.cif,BaLa2O4_Pnma_mp-752656.cif,,17.22166139,,,,4.330225363,,,,,,
MP_mp-10250,BaLiF3,Pm-3m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaLiF3_Pm-3m_mp-10250.cif,BaLiF3_Pm-3m_mp-10250.cif,,24.7134865,,,,4.253396335,,,12.06,79783.33333333333,-48.557500000000005,
MP_mp-41219,BaLiPrTeO6,F-43m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaLiPrTeO6_F-43m_mp-41219.cif,BaLiPrTeO6_F-43m_mp-41219.cif,,26.77565677,,,,4.792764919,,,,,,
MP_mp-1194557,BaLu2Si3O10,P2_1/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaLu2Si3O10_P2_1_m_mp-1194557.cif,BaLu2Si3O10_P2_1_m_mp-1194557.cif,,7.947049757,,,,1.301129373,,,,,,
MP_mp-1205395,BaMg(CO3)2,R-3c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaMg(CO3)2_R-3c_mp-1205395.cif,BaMg(CO3)2_R-3c_mp-1205395.cif,1409.012842715037,12.38289616,,,162.33314548719298,2.833960782,,,,,,Stage1 only (missing structural features)
MP_mp-1198065,BaMgBO3F,Cc,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaMgBO3F_Cc_mp-1198065.cif,BaMgBO3F_Cc_mp-1198065.cif,,,,,,,,,,,,
MP_mp-14568,BaMgF4,Cmc2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaMgF4_Cmc2_1_mp-14568.cif,BaMgF4_Cmc2_1_mp-14568.cif,,18.4002064,,,,4.558183603,,,,,,
MP_mp-756018,BaMgO2,P3_121,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaMgO2_P3_121_mp-756018.cif,BaMgO2_P3_121_mp-756018.cif,1754.1675711696907,10.80020374,,,133.40582800452918,3.224833055,,,,,,Stage1 only (missing structural features)
MP_mp-3205567,BaMgP3N5O2,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaMgP3N5O2_P2_1_c_mp-3205567.cif,BaMgP3N5O2_P2_1_c_mp-3205567.cif,1323.893133326468,14.59659874,,,131.72734702377426,3.476076236,,,,,,Stage1 only (missing structural features)
MP_mp-1214444,BaMnAlF7,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaMnAlF7_C2_c_mp-1214444.cif,BaMnAlF7_C2_c_mp-1214444.cif,,3.878421259,,,,3.919216628,,,,,,
MP_mp-16802,BaMo2(P2O7)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaMo2(P2O7)2_C2_c_mp-16802.cif,BaMo2(P2O7)2_C2_c_mp-16802.cif,1558.9868149959975,7.314385718,,,132.08299702412316,2.005302785,,,,,,Stage2
MP_mp-1707,BaN6,P2_1/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaN6_P2_1_m_mp-1707.cif,BaN6_P2_1_m_mp-1707.cif,599.6437399969104,20.2438173,,,164.5695439770531,2.009428925,,,,,,Stage2
MP_mp-1228057,BaNa4Ti2Si10(BO15)2,P-1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNa4Ti2Si10(BO15)2_P-1_mp-1228057.cif,BaNa4Ti2Si10(BO15)2_P-1_mp-1228057.cif,1659.590874998197,6.82739463,,,89.58864357901278,3.622607955,,,,,,Stage2
MP_mp-15515,BaNaAlF6,Pna2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNaAlF6_Pna2_1_mp-15515.cif,BaNaAlF6_Pna2_1_mp-15515.cif,,7.994013502,,,,2.74517491,,,,,,
MP_mp-6660,BaNaBO3,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNaBO3_C2_m_mp-6660.cif,BaNaBO3_C2_m_mp-6660.cif,1646.6251466758777,15.65314542,,,112.23376038966153,2.770307764,,,,,,Stage2
MP_mp-1214635,BaNaFeF6,Pna2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNaFeF6_Pna2_1_mp-1214635.cif,BaNaFeF6_Pna2_1_mp-1214635.cif,,7.359838414,,,,3.009588584,,,,,,
MP_mp-677179,BaNaIn2(PO4)3,P2_13,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNaIn2(PO4)3_P2_13_mp-677179.cif,BaNaIn2(PO4)3_P2_13_mp-677179.cif,,7.124516725,,,,0.945646404,,,,,,
MP_mp-14353,BaNaNd(GeO3)3,P2_12_12_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNaNd(GeO3)3_P2_12_12_1_mp-14353.cif,BaNaNd(GeO3)3_P2_12_12_1_mp-14353.cif,,7.583678253,,,,0.868607038,,,,,,
MP_mp-695982,BaNaP3(HO2)6,P-1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNaP3(HO2)6_P-1_mp-695982.cif,BaNaP3(HO2)6_P-1_mp-695982.cif,979.4142765045792,10.60939903,,,119.96265023033396,2.670149957,,,,,,Stage1 only (missing structural features)
MP_mp-1214404,BaNiP2O7,P-1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaNiP2O7_P-1_mp-1214404.cif,BaNiP2O7_P-1_mp-1214404.cif,,9.31731744,,,,1.461973417,,,,,,
MP_mp-642646,BaP2(HO)4,Ccce,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaP2(HO)4_Ccce_mp-642646.cif,BaP2(HO)4_Ccce_mp-642646.cif,966.4311265025192,17.45420525,,,133.57651001129017,3.762973572,,,,,,Stage1 only (missing structural features)
MP_mp-1204631,BaP6H16(N2O9)2,P31c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaP6H16(N2O9)2_P31c_mp-1204631.cif,BaP6H16(N2O9)2_P31c_mp-1204631.cif,837.3261784971598,9.3774933946758,,,109.19303916025568,2.801524010390039,,,,,,Stage1 only (missing structural features)
MP_mp-1197491,BaPO3F,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaPO3F_P2_1_c_mp-1197491.cif,BaPO3F_P2_1_c_mp-1197491.cif,,10.5882243,,,,1.969469819,,,,,,
MP_mp-740752,BaRe2(H2O3)4,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaRe2(H2O3)4_P2_1_c_mp-740752.cif,BaRe2(H2O3)4_P2_1_c_mp-740752.cif,773.8510851644502,12.648757159888268,,,112.87513431606418,2.665450318857487,,,,,,Stage1 only (missing structural features)
MP_mp-18099,BaSbF5,Pbcm,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSbF5_Pbcm_mp-18099.cif,BaSbF5_Pbcm_mp-18099.cif,,8.360769051,,,,3.084588841,,,,,,
MP_mp-3214949,BaSc2(SeO3)4,P2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSc2(SeO3)4_P2_c_mp-3214949.cif,BaSc2(SeO3)4_P2_c_mp-3214949.cif,,8.836513753,,,,3.160755434,,,,,,
MP_mp-9478,BaSi4O9,P-6c2,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSi4O9_P-6c2_mp-9478.cif,BaSi4O9_P-6c2_mp-9478.cif,1755.5587349909972,6.728944658,,,85.30611358384469,2.172122043,,,,,,Stage2
MP_mp-1214393,BaSm2(MoO4)4,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSm2(MoO4)4_C2_c_mp-1214393.cif,BaSm2(MoO4)4_C2_c_mp-1214393.cif,,12.83723295,,,,3.336778961,,,11.8,20000.0,-34.0,
MP_mp-1102308,BaSn(PO4)2,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSn(PO4)2_C2_m_mp-1102308.cif,BaSn(PO4)2_C2_m_mp-1102308.cif,,6.281447739,,,,1.272884271,,,,,,
MP_mp-3205632,BaSr2(H6Ir)2,P-3m1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSr2(H6Ir)2_P-3m1_mp-3205632.cif,BaSr2(H6Ir)2_P-3m1_mp-3205632.cif,,17.4728092,,,,2.665682614,,,,,,
MP_mp-1227775,BaSr3Zr4O12,Pm,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSr3Zr4O12_Pm_mp-1227775.cif,BaSr3Zr4O12_Pm_mp-1227775.cif,2227.4037486420084,30.44040377,,,202.1576315662343,4.425440112,,,,,,Stage1 only (missing structural features)
MP_mp-3206437,BaSrAs2F14,P1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSrAs2F14_P1_mp-3206437.cif,BaSrAs2F14_P1_mp-3206437.cif,,9.440993837,,,,3.283622312,,,,,,
MP_mp-1227776,BaSrLa4O8,Pmc2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaSrLa4O8_Pmc2_1_mp-1227776.cif,BaSrLa4O8_Pmc2_1_mp-1227776.cif,,22.65823509,,,,4.925383103,,,,,,
MP_mp-3191137,BaTb2Si3O10,P2_1/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaTb2Si3O10_P2_1_m_mp-3191137.cif,BaTb2Si3O10_P2_1_m_mp-3191137.cif,,7.513729276,,,,1.182526731,,,,,,
MP_mp-3212548,BaTcClO4,Pmn2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaTcClO4_Pmn2_1_mp-3212548.cif,BaTcClO4_Pmn2_1_mp-3212548.cif,,15.45699947,,,,3.208366518,,,,,,
MP_mp-1182595,BaTe2Mo2(HO6)2,P2_12_12_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaTe2Mo2(HO6)2_P2_12_12_1_mp-1182595.cif,BaTe2Mo2(HO6)2_P2_12_12_1_mp-1182595.cif,832.8992116620797,14.99840153,,,117.7249084015523,2.404533679,,,,,,Stage1 only (missing structural features)
MP_mp-18311,BaTeW2O9,P2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaTeW2O9_P2_1_mp-18311.cif,BaTeW2O9_P2_1_mp-18311.cif,1402.4753849744477,10.70635034,,,165.58577599906835,1.756861772,,,,,,Stage2
MP_mp-7693,BaTm2F8,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaTm2F8_C2_m_mp-7693.cif,BaTm2F8_C2_m_mp-7693.cif,,8.159502564,,,,3.806540175,,,,,,
MP_mp-3324357,BaVOF5,Pbcm,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaVOF5_Pbcm_mp-3324357.cif,BaVOF5_Pbcm_mp-3324357.cif,,9.95508293,,,,2.709839322,,,,,,
MP_mp-769044,BaY2Cl8,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaY2Cl8_C2_c_mp-769044.cif,BaY2Cl8_C2_c_mp-769044.cif,,21.07238562,,,,2.005028038,,,,,,
MP_mp-560478,BaY2Si3O10,P2_1/m,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BaY2Si3O10_P2_1_m_mp-560478.cif,BaY2Si3O10_P2_1_m_mp-560478.cif,,8.582816835,,,,0.777325601,,,9.5,65600.0,-28.0,
MP_mp-707304,Be4Si2H2O9,Cmc2_1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Be4Si2H2O9_Cmc2_1_mp-707304.cif,Be4Si2H2O9_Cmc2_1_mp-707304.cif,1209.978805365722,7.563281722,,,161.52037616516856,2.302749995,,,,,,Stage1 only (missing structural features)
MP_mp-759686,BeAlSiHO5,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BeAlSiHO5_P2_1_c_mp-759686.cif,BeAlSiHO5_P2_1_c_mp-759686.cif,1422.2573510020277,7.216354544,,,132.81671707781706,1.326063339,,,,,,Stage1 only (missing structural features)
MP_mp-734194,BeH8(IO5)2,Pccn,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BeH8(IO5)2_Pccn_mp-734194.cif,BeH8(IO5)2_Pccn_mp-734194.cif,809.7664999803841,13.969431365370914,,,212.6400832205556,2.3747958177201456,,,,,,Stage1 only (missing structural features)
MP_mp-27135,Bi(PO3)3,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Bi(PO3)3_P2_1_c_mp-27135.cif,Bi(PO3)3_P2_1_c_mp-27135.cif,,9.149462813,,,,0.689421672,,,,,,
MP_mp-1190898,Bi7O5F11,C2,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Bi7O5F11_C2_mp-1190898.cif,Bi7O5F11_C2_mp-1190898.cif,,24.71430801,,,,5.009455538,,,,,,
MP_mp-1147533,BiBOF4,Aem2,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BiBOF4_Aem2_mp-1147533.cif,BiBOF4_Aem2_mp-1147533.cif,,11.45935851,,,,2.279540854,,,,,,
MP_mp-3215430,BiCO3F,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BiCO3F_Pnma_mp-3215430.cif,BiCO3F_Pnma_mp-3215430.cif,,10.88335429,,,,1.273587262,,,,,,
MP_mp-23237,BiF3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\BiF3_Pnma_mp-23237.cif,BiF3_Pnma_mp-23237.cif,,41.04788095,,,,4.062113905,,,,,,
MP_mp-729935,C2NClO,P-1,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\C2NClO_P-1_mp-729935.cif,C2NClO_P-1_mp-729935.cif,557.5290034140742,20.95002987,,,61.542079781710285,2.004496685,,,,,,Stage1 only (missing structural features)
MP_mp-1214118,C2SF6,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\C2SF6_P2_1_c_mp-1214118.cif,C2SF6_P2_1_c_mp-1214118.cif,,12.08029937,,,,2.969189435,,,,,,
MP_mp-616463,C2SN2,Pbca,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\C2SN2_Pbca_mp-616463.cif,C2SN2_Pbca_mp-616463.cif,726.3195141706726,21.00367943,,,69.84337896113958,2.002633208,,,,,,Stage1 only (missing structural features)
MP_mp-559455,C2SNCl2F5,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\C2SNCl2F5_P2_1_c_mp-559455.cif,C2SNCl2F5_P2_1_c_mp-559455.cif,,19.147070738823466,,,,2.1956895956346347,,,,,,
MP_mp-557877,C2SeS2O7F6,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\C2SeS2O7F6_P2_1_c_mp-557877.cif,C2SeS2O7F6_P2_1_c_mp-557877.cif,,10.5741101,,,,3.131938743,,,,,,
MP_mp-555503,C3S2ClO2F3,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\C3S2ClO2F3_P2_1_c_mp-555503.cif,C3S2ClO2F3_P2_1_c_mp-555503.cif,,19.1417209,,,,2.171683012,,,,,,
MP_mp-556192,C4O5F6,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\C4O5F6_P2_1_c_mp-556192.cif,C4O5F6_P2_1_c_mp-556192.cif,,9.425160341,,,,3.062879367,,,,,,
MP_mp-1004532,CCl4,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\CCl4_C2_c_mp-1004532.cif,CCl4_C2_c_mp-1004532.cif,730.2476214925356,21.06579728,,,76.94482344857506,2.00581638,,,,,,Stage1 only (missing structural features)
MP_mp-556223,CSNF5,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\CSNF5_Pnma_mp-556223.cif,CSNF5_Pnma_mp-556223.cif,,15.194027927403743,,,,2.814985375762812,,,,,,
MP_mp-30958,Ca(BS2)2,Pa-3,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ca(BS2)2_Pa-3_mp-30958.cif,Ca(BS2)2_Pa-3_mp-30958.cif,1471.158829507158,19.336932050667208,,,446.72056911624026,2.306302573437371,,,,,,Stage2
MP_mp-29960,Ca(C2N3)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ca(C2N3)2_C2_c_mp-29960.cif,Ca(C2N3)2_C2_c_mp-29960.cif,1237.9523697602644,20.8859993,,,233.972603939242,1.987320776,,,,,,Stage1 only (missing structural features)
MP_mp-23879,Ca(HO)2,C2,D:\QJC\MWDCsAI_v3\inverse_db\mp_standardized_cifs\Ca(HO)2_P-3m1_mp-23879.cif,Ca(HO)2_P-3m1_mp-23879.cif,1089.0466266617589,8.37312004,,,368.35406669153457,1.903161447,,,,,,Stage2
